id,imagej_0,imagej_1,imagej_2,imagej_3,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,efd_25,efd_26,efd_27,efd_28,efd_29,efd_30,efd_31,skel_0,skel_1,skel_2,skel_3,skel_4,skel_5
Clipboard,0.6239190111406641,2.15017067734445,0.418901578157173,0.8699091791854686,3.0428217591257205,6.46742306951654,9.829633540803169,10.507902650670475,20.67668067234257,13.74180031174439,22.846667147736422,0.16377527113268597,3.140078682118003,-0.9864976738773464,-2.0564678724892635,-0.5012893461052836,1.9074917003466532,-0.8092320660948868,0.05376625471767923,0.1038264604367186,0.5441687302005224,-0.1800967342309551,0.2552071884652361,0.3476371232444933,-0.2819760249252014,0.13025835900429997,0.05295891680004841,0.14591782105699955,-0.3152566099430391,0.08097706267647428,-0.03697762810111945,-0.05262584891214662,-0.12979591845017233,-0.02636217109301665,-0.01960928090593811,-0.1226031942187578,0.04265520960882496,-0.04496809608748857,0.019597985342467063,-0.038782351469878455,0.09815280035180873,-0.0028679260748327344,0.015978822318708445,662.0,59.857307706277076,0.4355387327139373,101.59232254457027,1.0,0.08157099697885196
Killaha2,0.567291435584913,1.787770774788583,0.47244876727023744,0.8634898896318376,3.0618800824262675,6.686143011144018,9.55384848114143,10.507800647562862,20.538645708171057,13.850977379346551,-22.551175348851107,-0.891957865952328,4.814685793200461,0.45211853021720855,-3.0346381654550107,-1.2520563398664792,1.4754344471099414,-0.20039306880605043,-0.7874638117514179,-0.19463654307885056,0.20298677131624426,-0.161880515709808,-0.20953803623951858,0.4122852125027217,0.02111738390701197,-0.035960120090083036,0.04047368661931794,0.32896599550559924,0.054583470559296424,-0.013815734095721618,0.1207405112161941,0.07332239800576927,-0.04323265932906056,-0.02531945685903623,0.06866008276592106,-0.056365719247295776,-0.11075205862937289,-0.01952254840224791,0.00015637788013412118,-0.04625828519082728,-0.09270287007341708,0.023174193794994472,-0.014161359315818937,1533.0,45.287881836599986,0.6176011493782212,102.69371937952194,1.0,0.2602739726027397
89,0.3754465960363636,2.982201046626708,0.23827467490871176,0.644009818671312,2.836550795368018,5.869261766883618,9.053105604103397,9.57358376519318,18.886937010681844,12.508215113133135,-21.089051688375694,0.9975604064186587,1.053682419421319,0.06980856355663234,-1.7495747171864537,0.3327994222767769,1.079775923258467,-0.1088370350317365,0.035184122995042505,0.1961506150072366,0.5684087227215104,-0.11942557407221836,0.3157215731840905,0.10813212212117877,0.05394616365967909,-0.1082933962774748,0.1682530585712452,-0.04625302564152164,-0.1700504470801336,-0.08648739219708798,-0.019937711338068306,-0.11141244421831754,-0.12018439329937493,-0.03563783065394513,-0.09726753694264964,-0.07633836747278545,-0.008522068569888259,0.017220303898792155,-0.06873855869862835,0.0008326009312662536,0.035614632050180776,0.04903177033829285,-0.009828877523026639,700.0,35.64597334868232,0.4095535199177089,65.29931086925804,1.0,0.06428571428571428
Ca29,0.40253348825668256,2.6704161183289825,0.27689662829230743,0.6788289040326619,2.891075102928974,6.027371235898786,9.202270742277674,9.78893877971165,19.28477218650669,12.80287010569651,20.773453396922292,0.8810981772127402,1.084289156596918,0.4729334013499012,-1.1319062844623098,0.11837267982311464,0.9256824967704812,-0.04669133285864585,0.1755183808482986,-0.02557817355062584,0.34806544743101264,-0.25176842651047504,0.21203860801327118,0.03922454648328823,-0.07063311343506476,-0.15283061539310994,0.016788869447438175,0.0352886400823344,-0.1650738342841402,0.016206363457383872,-0.07566316290956857,-0.02266054713400397,-0.07780202006169284,0.06971734623887144,-0.03269843174909218,-0.03647381988761977,0.003004715874237727,0.042412254670708936,0.027579357654005873,-0.028936469133974494,0.045704472083094715,-0.0016068379881109876,0.03198630577057451,657.0,39.71240393217819,0.40295632043846935,68.8839603971781,1.0,0.0273972602739726
NF27,0.42613960508121185,2.4833555685917714,0.29091125008849417,0.6863385005892485,2.9042476442162477,6.09269059986256,9.074799482469865,9.63455639941562,18.989242738007363,12.680911007496446,21.19553683786192,-0.0004838049954052956,-0.4613654007534636,0.9999998829663563,-0.009395636388064727,0.00205249285614709,0.18330877166062556,0.14334508597941598,-0.005688792460822662,0.0011572681350873497,-0.14939238217130968,0.0885273910097312,-0.0012863163973618364,0.00033511844192323783,-0.03748266017403339,-0.002677547861399644,-0.0013085231823085645,0.0005669539469949327,0.02100959419686929,0.027308512469079962,-0.003465140641609269,-0.0011536557886531642,-0.039288787157819305,0.020303435750459644,-0.000815441958799863,-0.0010105566494321757,-0.013287350049941889,-0.012227113884036833,0.000649518076817492,0.00016815026808253636,0.007937543024455533,0.009930429716045616,-0.0018038111594182026,763.0,38.606754985778196,0.4489651327136524,74.62573282722254,1.0,0.11140235910878113
Sx5,0.44201255496176706,2.6635952704881105,0.2835962832778497,0.7280397577462088,2.9011841581168483,6.048863765462904,9.131439898108662,9.663734392731126,19.061572156284413,12.688747987740252,20.53031774746728,-0.5747223704372406,0.9230117329687176,-0.8183484569051249,1.4665845171262215,-0.6172827881827353,0.9781702967554391,-0.3218237234377668,-0.1995356146868032,-0.4669626814042803,0.3945327531209999,0.04233404204177678,-0.3162495683780131,-0.11226229235488834,-0.04072527386683768,0.027851110708616945,-0.07928875612045315,0.15660862256677294,-0.10308975298337598,-0.08175209829663589,0.033765532187161273,0.16619354611601606,0.0074274851532487715,-0.09405158191946558,0.006827284340805594,0.03816564612993768,0.041846767102126946,-0.009045199408801143,0.009759959147539571,-0.0356878767022338,-0.0019851736466817726,0.03611842709274976,0.03130406418830583,722.0,39.738158096714464,0.4383235333556736,74.24284477308234,1.0,0.11080332409972299
77,0.482660924832468,2.874432161382318,0.3020046259866827,0.8202187154917536,2.936146098267586,6.083579956722445,9.648091935527098,10.25217706650335,20.202425854067922,13.294047023143868,21.841748305970015,0.039653450183936435,-0.4292519997746135,0.9992134926473472,0.11145352811964418,-0.016963525621857368,0.09756279423479255,0.09855706293575628,0.026904315732706997,0.04094808357650545,-0.12460554791413118,0.05104904347581417,0.014554318723179551,-0.007388720933216753,0.015777223380451243,0.014788668715585106,0.009942611272904266,0.0049918533853964085,-0.007340211290612124,0.02437960478027494,0.014645095227208927,0.0218849782627155,-0.028770532023243523,0.0030801412921612225,0.0030393484574827868,-0.010072526722471553,0.010481846265637354,0.00017319358299594428,0.00042679470101750753,0.009123490730394913,-0.005759494073336934,0.007787609694697961,0.01123990817598161,1059.0,36.81914228938772,0.5016636197480576,66.70832032063167,1.0,0.13786591123701605
362,0.5168255154540768,2.547721663665234,0.32110891881082076,0.8121843843066165,2.950173203667796,6.170127942424746,9.362504008896359,9.915623601176687,19.554688228497362,13.000690249519685,-22.265554015065476,0.8830638135908544,2.234165224915999,-0.4692529180797673,-1.8194531728622088,0.10820898241028748,1.3861520692582598,-0.6414676900439683,-0.10785215258104934,0.05976854024244171,0.35988888184538353,-0.3802968655148409,0.07353379817967863,0.18439020965625388,-0.1764088521783701,-0.03355939521904502,0.005655557541651061,0.0975227123329383,-0.20558622438962235,0.08832596622355372,-0.00569756216182796,-0.056258604996855255,-0.04483568300151116,0.02971572561108429,0.006954883313876099,-0.09780194832454084,0.0433370130411014,-0.03467372000061306,-0.0131025720564165,-0.03398330488769708,0.06856268436808045,-0.03029245412005509,-0.019894859959728558,655.0,45.86195669694352,0.43924736655216823,81.0,1.0,0.06870229007633588
Killaha4,0.6231398103189247,1.6449509658168127,0.5364695158672368,0.9314352422336079,3.098711566784094,6.8713133679035785,9.739570354235465,10.797960889673893,21.06708493737197,14.234032583974962,-22.458083260333826,0.6013999453737454,5.492018692397594,-0.7989481245390443,3.531433290455274,0.9001494670963305,2.2195449396695817,-0.8575635166132216,0.8230624793757289,-0.01861066347573714,0.7050776148032739,-0.277833541300523,0.12369453390021842,-0.3662143804843027,-0.05209451668198954,-0.0006776242012642806,-0.08329801196532599,-0.2959038826701823,-0.26179854086172405,0.06698219831543617,-0.06403981107770917,-0.06358538716418369,-0.20138291930270022,0.010791773140066041,-0.017088471801365357,0.07380542748432994,-0.07532048729793107,-0.023150103112006406,-0.0010469107831349415,0.11278075046659762,0.0034250420552268557,-0.020457684621060967,0.011554116240233551,2727.0,43.317408164470386,0.6577842762946471,114.23221962301179,1.0,0.2973964063072974
2 fig 76,0.4843855123268379,2.7035585709738426,0.3085243123315215,0.7934708128038633,2.9393502775511333,6.11786943148251,9.542210530699116,10.13237751635353,19.97031409134678,13.192337203327307,-21.23441593450596,-0.9900170124353488,2.6370701300594637,0.14094791622647906,2.54052366226811,-0.08818414106310832,2.0812855750061816,-0.5964746568252272,-0.23184776811139737,0.061691236879891476,0.692731185827666,-0.6721250919018544,-0.27381617959854243,-0.1659903167680745,-0.19163741893700012,-0.20284866173101862,0.08702609036497619,-0.2657703615608744,-0.3113115245371156,0.199457566592606,0.10655590559368765,0.0014947669688322774,-0.12638236699577188,0.14989666589355957,-0.04580080782665565,0.16124082277848084,0.025386987209171555,-0.04176522899652137,-0.08064417981351564,0.1132982843111525,0.06071328586928609,-0.09326458761215249,0.0065447201103141185,633.0,44.758434675591275,0.3923375426076173,72.47068372797375,1.0,0.0
Hb8,0.4619001234534037,2.741519476028223,0.3035858189519935,0.7749340627136857,2.9337821626285687,6.100075701091921,9.57059828455714,10.158040725529007,20.02294614508092,13.208885476399812,21.3071131535447,0.9532716785229952,2.272640628626993,0.30211439377486,-3.2786473864179815,0.23062068842417904,2.8623386011521452,-0.4110862260775219,0.6747125328739336,-0.10601871748118372,1.2487478380380976,-0.7745901226705834,0.7446664393031132,0.24786774229083694,-0.18484679326926917,-0.29479475326135895,-0.02319417198566463,0.31951633469679225,-0.4874428005115351,0.1316555205435487,-0.30934458972470846,0.09369834027241745,-0.20721081660581647,0.2135443885273655,-0.06389133325530834,-0.12492196291615033,-0.04243173568468305,0.029669591808368978,0.09842947296902065,-0.12353775386898487,0.08480070190497421,-0.11868318944658478,0.12471237020467063,955.0,35.94946925292762,0.5340077799809313,71.28113354878694,1.0,0.11832460732984293
2,0.6256074291819649,2.155823012872162,0.41743652277830534,0.8708069552264459,3.0417048530458946,6.463125439573384,9.822728247680253,10.49810447758214,20.65853102882029,13.729851296542352,22.822845688002285,0.07133600748430893,-0.5338076923884981,0.9974523417367863,0.13448073709611943,-0.033500844720019955,0.11258689749446339,0.049057579403005064,0.021867958795828108,0.04877940213279013,-0.09743880416643297,0.06584909641974751,0.02478594868792275,0.022913181416943176,-0.04107809752901678,0.006119710421663712,0.007444164405995668,-0.0022405747353999375,-0.001818311705710738,0.0018227205112006468,0.0017558294400799894,0.019798378462016947,-0.011917473989384732,0.0016289182325816066,0.002752558516294791,0.010980404322817737,-0.009289803776643216,-0.0033438636703726024,-0.005081734879263799,-0.006090599567083157,0.0031262100142961996,-0.0011148879339875927,-0.0048306639871187355,251.0,70.63156164152596,0.1877200511589017,101.6366075781753,47.0,0.01593625498007968
93,0.5075080626721671,2.1796797743948404,0.365839448146029,0.7740671323905265,2.9860823028253387,6.34335689695824,9.394801175335799,10.077774347150505,19.814358912217774,13.250404048804027,21.246352905103432,-0.9250579604473963,5.7507385408284195,0.3798259730625372,3.7082385998863305,1.2689389718212594,3.2411404076816823,-1.4844920070782845,-0.13607531033176123,0.2080679194669185,0.30032748817635535,-0.9338043175230344,0.18812410636212049,-0.8088173876870862,-0.1985104521987512,0.17218141958978134,0.053016354353597146,-0.43810229866007644,-0.14775657757170926,0.2627365459001512,-0.21987819010466447,0.1153257514542144,-0.1998551160746779,-0.06629591087920332,-0.06850091493671726,0.24646761364032405,-0.15457470623057762,-0.09945667845113955,0.14326193048330557,0.1302101184402659,0.023032533742097076,0.021856455308240586,0.07683455928217871,543.0,52.61130863119917,0.32969331428621496,84.21995013059554,4.0,0.01841620626151013
87,0.47645924101690335,2.5950441562146236,0.3028856254174512,0.7675269712422382,2.926899770943789,6.113682543918246,9.218599634583926,9.736158339974727,19.213783921859324,12.793464855059344,20.68604598503735,-0.0012726119843304645,0.42697485967487203,-0.9999991902290407,-0.041040208962153095,-0.0059635084758243384,0.14892599422137795,0.10042390694137687,0.013324624271555296,-0.016020239151562105,0.13424959649760052,-0.08496104311872746,-0.009514032622381494,0.0030919058868101507,-0.013671193834024695,0.004014238669254618,0.0021362923626075457,-0.0005169127995750687,-0.016568214250851976,-0.026459853414413217,-0.005920185499925188,0.007086344393208698,-0.03345033943745078,0.01894201853595487,0.003354711750315049,-0.0014425725042792412,0.0069307982370220254,0.0050095332499617345,0.0007433472891449379,-0.00015697409048458209,0.004394739546282744,0.01002703800134455,0.0036695649179306067,485.0,47.97105227413048,0.31066967544102286,76.92203845452875,4.0,0.08453608247422681
91,0.4715052032562729,2.488032549850008,0.30608728000518765,0.7496096276083973,2.926560070731735,6.136228963462593,9.197489162594456,9.783454616971563,19.273940870008055,12.851569853038047,21.363684433682224,0.9792167576821308,1.9142224045769645,-0.20281652170002154,-1.8331166410188007,0.21918532062956356,1.466124967992422,-0.442138600740631,0.03288323203059104,-0.03714527867573695,0.4199457615791917,-0.35008453658941846,0.14992288693893693,0.09136945550445474,-0.16469868404878674,-0.051119578604111364,-0.006717930885051059,0.06733869008140161,-0.2115829839785333,0.09058538355830348,-0.049090996262848456,-0.053240994754538834,-0.09273109771950665,0.05442213429372047,-0.02612789729860377,-0.07827148031909348,0.02620605672843923,-0.0030614875493084315,-0.00034871729193552655,-0.021620314201960603,0.08465461429251796,-0.00933398780170011,0.011348882201037892,477.0,50.375970359008576,0.24236156891404817,74.88658090739622,13.0,0.014675052410901468
85,0.4203911410895894,2.534915545174609,0.28212758079492295,0.6779311390869104,2.893379516461698,6.059318103812069,9.034846742315848,9.57486699325455,18.87972417745334,12.604535301954902,21.797973614486764,0.04398718596614652,-0.4524395948313157,0.9990320953156508,0.12395244240609325,-0.046146526366894376,0.17954568186738884,0.1391442924831075,0.038435089965068926,0.05087758758079603,-0.14468061396145773,0.08175874917261286,0.03144915896540086,0.014109580653098395,-0.02891365654389065,-0.001877198773909355,-0.0003986667351245932,-0.00940796667523334,0.014629404703852326,0.02408826758045335,0.01865071273203492,0.027119441481344264,-0.032459744316297175,0.01389178051921363,0.012032622147045252,0.008359688580943396,-0.00681681638560504,-0.008142329971538421,-0.009564791430278554,-0.004979590561559717,0.0038839752860655064,0.005573320567366068,0.011187344009095632,517.0,43.98993051039725,0.32398213295812495,73.57309290766564,10.770329614269007,0.13926499032882012
90,0.4822147990454299,2.273165910184155,0.32790641087135397,0.745375890427711,2.944668325544868,6.229818400058216,9.124523512683924,9.676663132398115,19.07727445664792,12.791612963299762,21.117985747625347,0.9778628931349946,1.6668369093149775,-0.2092466540465062,-1.2818901948942527,0.0813115538565818,1.1640930660025572,-0.479575296914886,0.13053298645846254,0.025380654540382918,0.23083374671434995,-0.2786839683702851,0.12878722020534095,0.1295122959989887,-0.17205687818641013,0.005411031116546803,-0.01115983460680045,0.03942356603661469,-0.16408374507919,0.08130336230733677,-0.03647376506271747,-0.06592122676397803,-0.047469215789022925,0.016783848941217157,-0.009060532731418693,-0.05964841484380226,0.05917478778222606,-0.030184558970687895,0.016473838606017817,0.002435612658208879,0.07448805433833237,-0.01754004377473887,0.0161380608381899,542.0,49.68791032093672,0.3575032715184581,82.46211251235322,1.0,0.16420664206642066
426,0.49505051365177105,2.1026699863294316,0.3562772482616381,0.7460232905698347,2.9689832473004447,6.337798453585363,9.135542900721594,9.661400007624783,19.05987746776682,12.830304234415804,21.338960084931728,-0.995602174516444,1.4175352751318742,-0.09368196250147821,0.7709694452683207,-0.0032045605880801097,0.7198626303579959,-0.33249220006523234,0.006274342147773953,-0.009419223918972831,0.07513368350080338,-0.17287486130326007,-0.02619221297133912,-0.08477359070694462,-0.10095883872780177,0.010633719154944175,-0.03361691115694018,0.010036156383392315,-0.1048927378451587,0.03211357035186159,-0.01402537979377377,0.04233686006136769,-0.028596112190212866,0.022063813072825855,0.007498960435757573,0.021042841204602255,0.06245939722706601,-0.0007857017656845741,0.003104753080184045,-0.0008230324898935747,0.04211775242548422,-0.006503916371068577,9.84493295152196e-05,852.0,45.428962651064644,0.5091968263836976,91.48223871331527,1.0,0.2734741784037559
94,0.4346499349017761,2.6309681155563065,0.29135654194397986,0.7039605602376034,2.911571521611202,6.075876164120847,9.243051703675077,9.826197621773153,19.360843314960327,12.864223155075305,-21.367785539786343,-0.9892772862127619,1.4892836682333896,0.14604948128464323,1.7924464459933778,-0.19885618031080954,1.2733297502652734,-0.18500220299346887,-0.0724882534391099,-0.10277015841046579,0.594058972003247,-0.22023123661859076,-0.32547978169005615,-0.06579864359448907,-0.02773222653173779,-0.1504297707785425,-0.11830313795138989,0.029761738045101658,-0.23899724576222964,-0.043723740653362986,0.07500290369458584,0.06892811391815387,-0.15062867845029507,0.04086107732887067,0.11495545603100513,0.04610416266731148,0.0064583260793351005,0.060540814447120415,0.036752174484481655,-0.0020800153150325987,0.05934685319679414,0.035137684551152036,-0.029687274032983157,565.0,43.425168027466,0.38389309914184966,74.73285756613352,7.0,0.0743362831858407
42,0.44367267301742375,2.4973902986728604,0.2992230736517244,0.7520054616828811,2.9171618944377324,6.1152776975042675,8.98590896418475,9.474064557246862,18.704058569849053,12.531703422297959,20.94220660603363,-0.9238945701522168,1.022980948531444,-0.3826471262707337,0.9993360775020245,-0.41839807806220564,0.44271369749529066,-0.35463840604691327,0.15332349966498393,-0.28239451867679116,0.1704051905190493,-0.1408635075570329,-0.06874163854672312,-0.12781484013827113,0.004855889200814793,-0.005913881613794482,-0.058132394733028475,0.014175037193884254,-0.014341247818024089,0.021229766055422792,-0.005189120930602388,0.06621993588083518,0.03030588732507003,-0.0007401107290038923,0.019842279103828596,0.04330363354606158,0.060888923880037,-0.02042510678756028,0.011046353122207234,-0.0012480745869180674,0.04381040444565207,-0.016932701139267974,-0.004552810995823506,554.0,41.77859862337751,0.4601674626896097,79.7057087039567,1.0,0.24368231046931407
